Date,score_positive,score_neutral,score_negative
2025-02-07,0.0502013713121414,0.2358303517103195,0.7139682173728943
2025-02-08,0.0502013713121414,0.2358303517103195,0.7139682173728943
2025-02-09,0.0502013713121414,0.2358303517103195,0.7139682173728943
2025-02-10,0.0502013713121414,0.2358303517103195,0.7139682173728943
2025-02-11,0.0502013713121414,0.2358303517103195,0.7139682173728943
2025-02-12,0.315972518408671,0.11690144985914228,0.5671260473318398
2025-02-13,0.16388816738294226,0.35249026161101127,0.483621574110455
2025-02-14,0.5206550679806816,0.13906048904908327,0.34028444929342516
2025-02-15,0.2723608911037445,0.3174029588699341,0.410236120223999
2025-02-16,0.1516548246145248,0.3190982937812805,0.5292468667030334
2025-02-17,0.1516548246145248,0.3190982937812805,0.5292468667030334
2025-02-18,0.09245524089783426,0.21327598858624694,0.694268774241209
2025-02-19,0.2094194293022155,0.4996804296970367,0.2909001111984253
2025-02-20,0.2094194293022155,0.4996804296970367,0.2909001111984253
2025-02-21,0.2094194293022155,0.4996804296970367,0.2909001111984253
2025-02-22,0.2094194293022155,0.4996804296970367,0.2909001111984253
2025-02-23,0.0501126758754253,0.8706752061843872,0.0792121440172195
2025-02-24,0.0501126758754253,0.8706752061843872,0.0792121440172195
2025-02-25,0.0501126758754253,0.8706752061843872,0.0792121440172195
2025-02-26,0.0501126758754253,0.8706752061843872,0.0792121440172195
2025-02-27,0.0501126758754253,0.8706752061843872,0.0792121440172195
2025-02-28,0.0501126758754253,0.8706752061843872,0.0792121440172195
2025-03-01,0.7225515320897102,0.1739850685219554,0.10346340311362459
2025-03-02,0.13303304724395268,0.2550535490115483,0.6119134252270063
2025-03-03,0.18259967789053916,0.33545084297657013,0.4819494754076004
2025-03-04,0.18259967789053916,0.33545084297657013,0.4819494754076004
2025-03-05,0.16526205928470838,0.336558367865972,0.49817957776861316
2025-03-06,0.3976614270359278,0.1184134557843208,0.48392512276768684
2025-03-07,0.0312473718076944,0.0491331741213798,0.9196195006370544
2025-03-08,0.13061363746722537,0.4226879725853602,0.4466984065042602
2025-03-09,0.1924052536487579,0.2538163065910339,0.5537784695625305
2025-03-10,0.11605020736654593,0.23703619837760917,0.6469135880470276
2025-03-11,0.1360002890643146,0.2866830892033047,0.5773166153166029
2025-03-12,0.1986738094128668,0.32583941332995886,0.4754867600277066
2025-03-13,0.1986738094128668,0.32583941332995886,0.4754867600277066
2025-03-14,0.13148302584886545,0.6546416580677032,0.213875338435173
2025-03-15,0.18378360942006106,0.5200349017977715,0.29618145897984505
2025-03-16,0.18378360942006106,0.5200349017977715,0.29618145897984505
2025-03-17,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-18,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-19,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-20,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-21,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-22,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-23,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-24,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-25,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-26,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-27,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-28,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-29,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-30,0.2602391140535474,0.2851552153006196,0.4546056631952524
2025-03-31,0.16760420202994822,0.31191799314371466,0.5204778038736048
2025-04-01,0.3415556065738201,0.20657530178626374,0.4518691450357437
2025-04-02,0.22820604468385375,0.27202650532126427,0.4997674624125163
2025-04-03,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-04,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-05,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-06,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-07,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-08,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-09,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-10,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-11,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-12,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-13,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-14,0.48393482299045076,0.32919860154736874,0.18686657320967937
2025-04-15,0.7504401743412018,0.15399439036846158,0.09556545540690421
2025-04-16,0.7504401743412018,0.15399439036846158,0.09556545540690421
2025-04-17,0.7504401743412018,0.15399439036846158,0.09556545540690421
2025-04-18,0.7504401743412018,0.15399439036846158,0.09556545540690421
2025-04-19,0.7504401743412018,0.15399439036846158,0.09556545540690421
2025-04-20,0.7504401743412018,0.15399439036846158,0.09556545540690421
2025-04-21,0.4404155015945434,0.2218470275402069,0.3377374410629272
2025-04-22,0.39470374584198,0.3685808479785919,0.2367154210805893
2025-04-23,0.14215447206018314,0.25274528626702786,0.6051002423732709
2025-04-24,0.12430228489554586,0.28365413472056383,0.5920435767620802
2025-04-25,0.1759901942515915,0.2782324920925829,0.545777314991662
2025-04-26,0.169020918627771,0.30973585570851964,0.5212432279800757
2025-04-27,0.2555971729258696,0.28110724439223606,0.4632955839236577
2025-04-28,0.26242680900863236,0.3009419606200286,0.43663122611386435
2025-04-29,0.2103799873962998,0.2862256936728954,0.5033943295478821
2025-04-30,0.0546150114387273,0.7660652995109558,0.17931965366005895
2025-05-01,0.22633766766105376,0.3445597299507686,0.4291026017495564
2025-05-02,0.1143307313323021,0.1986887454986572,0.6869805455207825
2025-05-03,0.2120433747768402,0.5003383159637451,0.2876183092594147
2025-05-04,0.10379441827535625,0.21035835146903986,0.6858472228050232
2025-05-05,0.10379441827535625,0.21035835146903986,0.6858472228050232
2025-05-06,0.10379441827535625,0.21035835146903986,0.6858472228050232
2025-05-07,0.183961279282812,0.2641267533181235,0.5519119859673083
2025-05-08,0.1390682047853867,0.246613102654616,0.614318706591924
2025-05-09,0.0878130048513412,0.164606899023056,0.7475801706314087
2025-05-10,0.1636658900727828,0.2623806626846393,0.5739534460008144
2025-05-11,0.2537066997694117,0.17480222880840296,0.5714910617098212
2025-05-12,0.23615960673325587,0.19807092886832023,0.5657694666749902
2025-05-13,0.35953891370445484,0.1577426446601748,0.48271845653653145
2025-05-14,0.10550677031278605,0.20080427080392835,0.6936889588832855
2025-05-15,0.181726599112153,0.5765899047255516,0.241683529689908
2025-05-16,0.103336751461029,0.3188374638557434,0.5778258442878723
2025-05-17,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-18,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-19,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-20,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-21,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-22,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-23,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-24,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-25,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-26,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-27,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-28,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-29,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-30,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-05-31,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-01,0.2032675594091415,0.435651570558548,0.3610808551311493
